avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	je	j’	Say: I have an idea.	J’ai une idée.	/ʒe yn ide/	Elide je before vowel.						avoir — indicatif présent — j’	j’ai	/ʒe/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	tu	tu	Say: you are right.	Tu as raison.	/ty a ʁɛzɔ̃/							avoir — indicatif présent — tu	tu as	/ty a/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	il	il	Say: he is afraid.	Il a peur.	/il a pœʁ/							avoir — indicatif présent — il	il a	/il a/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	elle	elle	Say: she has time.	Elle a le temps.	/ɛl a lə tɑ̃/							avoir — indicatif présent — elle	elle a	/ɛl a/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	on	on	Say: we have a problem, using on.	On a un problème.	/ɔ̃n‿a œ̃ pʁɔblɛm/	Watch the liaison before the vowel.						avoir — indicatif présent — on	on a	/ɔ̃n‿a/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	nous	nous	Say: we need help.	Nous avons besoin d’aide.	/nuz‿avɔ̃ bəzwɛ̃ dɛd/	Watch the liaison before the vowel.						avoir — indicatif présent — nous	nous avons	/nuz‿avɔ̃/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	vous	vous	Say: you have your agreement.	Vous avez votre accord.	/vuz‿ave vɔtʁ akɔʁ/	Watch the liaison before the vowel.						avoir — indicatif présent — vous	vous avez	/vuz‿ave/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	ils	ils	Say: they are hungry, masculine subject.	Ils ont faim.	/ilz‿ɔ̃ fɛ̃/	Watch the liaison before the vowel.						avoir — indicatif présent — ils	ils ont	/ilz‿ɔ̃/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	présent	elles	elles	Say: they feel like leaving, feminine subject.	Elles ont envie de partir.	/ɛlz‿ɔ̃ ɑ̃vi də paʁtiʁ/	Watch the liaison before the vowel.						avoir — indicatif présent — elles	elles ont	/ɛlz‿ɔ̃/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	je	j’	Say: I have an idea, using avoir in indicatif imparfait.	J’avais une idée.	/ʒavɛ yn ide/	Elide je before vowel.						avoir — indicatif imparfait — j’	j’avais	/ʒavɛ/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	tu	tu	Say: you are right, using avoir in indicatif imparfait.	Tu avais raison.	/ty avɛ ʁɛzɔ̃/							avoir — indicatif imparfait — tu	tu avais	/ty avɛ/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	il	il	Say: he are afraid, using avoir in indicatif imparfait.	Il avait peur.	/il avɛ pœʁ/							avoir — indicatif imparfait — il	il avait	/il avɛ/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	elle	elle	Say: she have time, using avoir in indicatif imparfait.	Elle avait le temps.	/ɛl avɛ lə tɑ̃/							avoir — indicatif imparfait — elle	elle avait	/ɛl avɛ/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	on	on	Say: we, using on have a problem, using avoir in indicatif imparfait.	On avait un problème.	/ɔ̃n‿avɛ œ̃ pʁɔblɛm/	Watch the liaison before the vowel.						avoir — indicatif imparfait — on	on avait	/ɔ̃n‿avɛ/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	nous	nous	Say: we need help, using avoir in indicatif imparfait.	Nous avions besoin d’aide.	/nuz‿avjɔ̃ bəzwɛ̃ dɛd/	Watch the liaison before the vowel.						avoir — indicatif imparfait — nous	nous avions	/nuz‿avjɔ̃/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	vous	vous	Say: you have your agreement, using avoir in indicatif imparfait.	Vous aviez votre accord.	/vuz‿avje vɔtʁ akɔʁ/	Watch the liaison before the vowel.						avoir — indicatif imparfait — vous	vous aviez	/vuz‿avje/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	ils	ils	Say: they, masculine are hungry, using avoir in indicatif imparfait.	Ils avaient faim.	/ilz‿avɛ fɛ̃/	Watch the liaison before the vowel.						avoir — indicatif imparfait — ils	ils avaient	/ilz‿avɛ/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	imparfait	elles	elles	Say: they, feminine feel like leaving, using avoir in indicatif imparfait.	Elles avaient envie de partir.	/ɛlz‿avɛ ɑ̃vi də paʁtiʁ/	Watch the liaison before the vowel.						avoir — indicatif imparfait — elles	elles avaient	/ɛlz‿avɛ/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	je	j’	Say: I have an idea, using avoir in indicatif passé composé.	J’ai eu une idée.	/ʒe y yn ide/	Elide je before vowel.						avoir — indicatif passé composé — j’	j’ai eu	/ʒe y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	tu	tu	Say: you are right, using avoir in indicatif passé composé.	Tu as eu raison.	/ty a y ʁɛzɔ̃/							avoir — indicatif passé composé — tu	tu as eu	/ty a y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	il	il	Say: he are afraid, using avoir in indicatif passé composé.	Il a eu peur.	/il a y pœʁ/							avoir — indicatif passé composé — il	il a eu	/il a y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	elle	elle	Say: she have time, using avoir in indicatif passé composé.	Elle a eu le temps.	/ɛl a y lə tɑ̃/							avoir — indicatif passé composé — elle	elle a eu	/ɛl a y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	on	on	Say: we, using on have a problem, using avoir in indicatif passé composé.	On a eu un problème.	/ɔ̃n‿a y œ̃ pʁɔblɛm/	Watch the liaison before the vowel.						avoir — indicatif passé composé — on	on a eu	/ɔ̃n‿a y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	nous	nous	Say: we need help, using avoir in indicatif passé composé.	Nous avons eu besoin d’aide.	/nuz‿avɔ̃z‿y bəzwɛ̃ dɛd/	Watch the liaison before the vowel.						avoir — indicatif passé composé — nous	nous avons eu	/nuz‿avɔ̃z‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	vous	vous	Say: you have your agreement, using avoir in indicatif passé composé.	Vous avez eu votre accord.	/vuz‿avez‿y vɔtʁ akɔʁ/	Watch the liaison before the vowel.						avoir — indicatif passé composé — vous	vous avez eu	/vuz‿avez‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	ils	ils	Say: they, masculine are hungry, using avoir in indicatif passé composé.	Ils ont eu faim.	/ilz‿ɔ̃t‿y fɛ̃/	Watch the liaison before the vowel.						avoir — indicatif passé composé — ils	ils ont eu	/ilz‿ɔ̃t‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	passé composé	elles	elles	Say: they, feminine feel like leaving, using avoir in indicatif passé composé.	Elles ont eu envie de partir.	/ɛlz‿ɔ̃t‿y ɑ̃vi də paʁtiʁ/	Watch the liaison before the vowel.						avoir — indicatif passé composé — elles	elles ont eu	/ɛlz‿ɔ̃t‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	je	j’	Say: I have an idea, using avoir in indicatif plus-que-parfait.	J’avais eu une idée.	/ʒavɛz‿y yn ide/	Elide je before vowel.						avoir — indicatif plus-que-parfait — j’	j’avais eu	/ʒavɛz‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	tu	tu	Say: you are right, using avoir in indicatif plus-que-parfait.	Tu avais eu raison.	/ty avɛz‿y ʁɛzɔ̃/	Watch the liaison before the vowel.						avoir — indicatif plus-que-parfait — tu	tu avais eu	/ty avɛz‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	il	il	Say: he are afraid, using avoir in indicatif plus-que-parfait.	Il avait eu peur.	/il avɛt‿y pœʁ/	Watch the liaison before the vowel.						avoir — indicatif plus-que-parfait — il	il avait eu	/il avɛt‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	elle	elle	Say: she have time, using avoir in indicatif plus-que-parfait.	Elle avait eu le temps.	/ɛl avɛt‿y lə tɑ̃/	Watch the liaison before the vowel.						avoir — indicatif plus-que-parfait — elle	elle avait eu	/ɛl avɛt‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	on	on	Say: we, using on have a problem, using avoir in indicatif plus-que-parfait.	On avait eu un problème.	/ɔ̃n‿avɛt‿y œ̃ pʁɔblɛm/	Watch the liaison before the vowel.						avoir — indicatif plus-que-parfait — on	on avait eu	/ɔ̃n‿avɛt‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	nous	nous	Say: we need help, using avoir in indicatif plus-que-parfait.	Nous avions eu besoin d’aide.	/nuz‿avjɔ̃z‿y bəzwɛ̃ dɛd/	Watch the liaison before the vowel.						avoir — indicatif plus-que-parfait — nous	nous avions eu	/nuz‿avjɔ̃z‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	vous	vous	Say: you have your agreement, using avoir in indicatif plus-que-parfait.	Vous aviez eu votre accord.	/vuz‿avjez‿y vɔtʁ akɔʁ/	Watch the liaison before the vowel.						avoir — indicatif plus-que-parfait — vous	vous aviez eu	/vuz‿avjez‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	ils	ils	Say: they, masculine are hungry, using avoir in indicatif plus-que-parfait.	Ils avaient eu faim.	/ilz‿avɛt‿y fɛ̃/	Watch the liaison before the vowel.						avoir — indicatif plus-que-parfait — ils	ils avaient eu	/ilz‿avɛt‿y/	Irregular avoir form.		
avoir	/avwaʁ/	to have	irregular	irregular family	Irregular auxiliary: ai/as/a, av-, aur-, eu, ay-, euss-.	Stems: ai-/av-/aur-/eu-/ay-/euss-.	Highly irregular; memorize the auxiliary forms.	avoir	eu	With avoir, the past participle usually agrees only with a preceding direct object.	spoken	high	indicatif	plus-que-parfait	elles	elles	Say: they, feminine feel like leaving, using avoir in indicatif plus-que-parfait.	Elles avaient eu envie de partir.	/ɛlz‿avɛt‿y ɑ̃vi də paʁtiʁ/	Watch the liaison before the vowel.						avoir — indicatif plus-que-parfait — elles	elles avaient eu	/ɛlz‿avɛt‿y/	Irregular avoir form.		
